,fips,year,Arsenic,Nitrates,Uranium,DEHP,Trihalomethane,Halo-Acetic Acid
163,6019,2010,1.8306933951987563,4679.251375733498,2.83229371290509,1.5,0.0,0.0
164,6019,2011,1.1819950843733449,4749.641485170968,7.62975722518947,1.5,0.0,0.0
165,6019,2012,1.211289295292273,4699.75265320325,5.58345328924058,1.5,0.0,0.0
166,6019,2013,1.5721249150552912,5068.198711805537,5.575730868932087,1.5,0.0,0.0
167,6019,2014,1.7020538839759942,5423.182058938465,0.5940249094755382,1.5,0.0,0.0
168,6019,2015,1.6170325293835963,5156.918197254901,1.2933508649186605,1.5,0.0,0.0
169,6019,2016,1.1668322965293059,4382.680453128956,4.183993524299696,1.5,0.0,0.0
170,6021,2000,1.4204130499850345,2433.9786472826395,1.506724720410065,0.0,0.0,0.0
171,6021,2001,1.1844444444444444,2068.5193532582066,0.6461921929388365,0.0,0.0,0.0
172,6021,2002,1.5400771538791256,1867.6938157191232,1.331278438739303,0.0,0.0,0.0
173,6021,2003,2.454758677588544,4778.439564260053,0.7842091388400703,0.0,0.0,0.0
174,6021,2004,2.2101625441696107,2100.908511501246,2.2301248581157784,0.0,0.0,0.0
175,6021,2005,2.2303850497997737,2117.389112903226,0.7057302383939774,0.0,0.0,0.0
176,6021,2006,1.5595752212389382,2353.3578834060395,1.1252913060328125,0.0,0.0,0.0
177,6021,2007,0.8688421159922535,2768.1838373483693,1.1860955133498483,0.0,0.0,0.0
178,6021,2008,2.319386222657525,2033.0408738548276,2.75,0.0,0.0,0.0
179,6021,2009,1.6382373636683476,2508.54611540209,1.4,0.0,0.0,0.0
180,6021,2010,1.0605776444111028,2557.9186562552663,1.3973022871314411,0.0,0.0,0.0
181,6021,2011,1.1480354879594423,2591.23659796678,8.43,0.0,0.0,0.0
182,6021,2012,1.0472255017709564,2680.3100949384866,1.714847414070029,0.0,0.0,0.0
183,6021,2013,1.023689877961235,2104.990271260158,0.0,0.0,0.0,0.0
184,6021,2014,1.0,5510.923788993153,3.783566101694915,0.0,0.0,0.0
185,6021,2015,2.1241298370330632,2225.923559199421,1.3932734889287852,0.0,0.0,0.0
186,6021,2016,1.6005602240896355,2622.1817144306365,0.7713917525773196,0.0,0.0,0.0
187,6023,2000,2.2527338234578123,1084.7272810469478,0.5458520110531163,0.0,0.0,0.0
188,6023,2001,0.9221217788861179,1670.542324726331,0.3097113752122241,1.5,0.0,0.0
189,6023,2002,1.2464897432219193,2341.033629292056,1.4394835262689225,0.0,0.0,0.0
190,6023,2003,0.0,2265.4273524309624,0.3789320115963715,1.5,0.0,0.0
191,6023,2004,1.0,518.6740514725392,0.4415767526713578,0.0,0.0,0.0
192,6023,2005,1.0,758.5198973042363,0.5422857142857143,0.0,0.0,0.0
193,6023,2006,2.3873590348806712,526.7219973935112,0.6022814563781718,0.0,0.0,0.0
194,6023,2007,1.0,601.5101039447351,0.8280139096340554,0.0,0.0,0.0
195,6023,2008,1.0,1690.7120093928213,0.9175158907404224,0.0,0.0,0.0
196,6023,2009,1.681410639569635,1700.3792723263507,0.5017681458548332,0.0,0.0,0.0
197,6023,2010,1.0,2250.7382190311127,0.6360646627936347,0.0,0.0,0.0
198,6023,2011,3.039302325581396,592.2238414456426,0.5274996777381515,0.0,0.0,0.0
199,6023,2012,1.4573170731707317,1750.383741258741,0.18,0.0,0.0,0.0
200,6023,2013,0.0,244.0215716486903,0.0,0.0,0.0,0.0
201,6023,2014,1.0,321.864406779661,0.0,0.0,0.0,0.0
202,6023,2015,1.0,277.2611464968153,0.5,0.0,0.0,0.0
203,6023,2016,3.1809499747347147,627.0381699694108,1.950204081632653,0.0,0.0,0.0
204,6025,2000,2.0,1434.2133985698154,7.15,0.0,0.0,0.0
205,6025,2001,3.45,230.0,0.0,0.0,0.0,0.0
206,6025,2002,1.53,230.0,2.47,1.5,0.0,0.0
207,6025,2003,1.0179842330012043,242.55337786050583,4.714466221394941,0.0,0.0,0.0
208,6025,2004,1.0013328890369877,211.94622977649726,7.6416771671766925,1.5,0.0,0.0
209,6025,2005,1.713698761245864,221.26845569362916,19.18636358254898,1.5,0.0,0.0
210,6025,2006,1.7528247682134932,240.5898416769857,5.7307333251168044,0.0,0.0,0.0
211,6025,2007,1.151059982472294,282.525970109242,7.314076961918293,0.0,0.0,0.0
212,6025,2008,1.0,264.53138169687907,0.0,0.0,0.0,0.0
213,6025,2009,1.0,312.69169386150884,0.0,0.0,0.0,0.0
214,6025,2010,1.0,230.0,4.33,0.0,0.0,0.0
215,6025,2011,1.0,230.0,0.0,1.5,0.0,0.0
216,6025,2012,1.729812296038684,221.40294044355844,0.0,0.0,0.0,0.0
217,6027,2000,4.037164296998419,413.1779823551976,1.4871077504725898,0.0,0.0,0.0
218,6027,2001,1.0,1346.8,7.592932330827067,0.0,0.0,0.0
219,6027,2002,1.0,575.9695173581712,3.264294770206022,1.5,0.0,0.0
220,6027,2003,8.987545587162655,559.0201976794156,5.878611111111112,0.0,0.0,0.0
221,6027,2004,43.53125,415.427319211103,5.257969379532635,1.5,0.0,0.0
222,6027,2005,2.7319228165199734,577.6892124928147,4.8624820143884895,1.5,0.0,0.0
223,6027,2006,3.1185156492097925,576.7490441107899,5.881978070175438,1.5,0.0,0.0
224,6027,2007,22.312254901960785,449.0900921141317,5.548532868959513,0.0,0.0,0.0
225,6027,2008,3.966194331983806,616.7927887825507,9.30478102189781,0.0,0.0,0.0
226,6027,2009,4.318922651933701,625.9968448037862,14.095754716981132,1.5,0.0,0.0
227,6027,2010,6.988146214099218,436.0796128012643,6.129217338030326,1.5,0.0,0.0
228,6027,2011,5.450528846153845,394.8153230417381,13.027857847976305,1.5,0.0,0.0
229,6027,2012,8.299169741697417,529.7323704333049,13.045697674418605,1.5,0.0,0.0
230,6027,2013,10.39875,643.616975901045,9.325155475439386,1.5,0.0,0.0
231,6027,2014,1.4669696969696968,520.400156924284,11.289336492890994,1.5,0.0,0.0
232,6027,2015,1.7999393019726861,419.04543853469534,4.141974080771549,1.5,0.0,0.0
233,6027,2016,9.203310104529617,412.1313142727992,22.08491395793499,0.0,0.0,0.0
234,6029,2000,1.2833113567186891,1653.3910282986114,7.903208097303178,1.5,0.0,0.0
235,6029,2001,2.001400024171688,2406.864290399762,8.762390130067661,1.4977322827926558,0.0,0.0
236,6029,2002,1.6280404382669094,2694.036365180788,7.598474172092532,1.5066622432260424,0.0,0.0
237,6029,2003,2.142051636359622,2252.983470351705,2.6705844951351128,1.499915692742199,0.0,0.0
238,6029,2004,1.7416408862950548,2447.1222208229747,2.0997033877104,1.6034346679220983,0.0,0.0
239,6029,2005,1.3976970724636133,2704.3405131713807,7.6003898760066475,1.5,0.0,0.0
240,6029,2006,2.5468423726754272,3168.757467578757,6.007534939340496,1.5,0.0,0.0
241,6029,2007,2.402398171311485,1983.3263270380912,6.858540230236035,1.5158263805473493,0.0,0.0
242,6029,2008,2.5192785690557966,1637.1483471674505,40.698210602873566,1.5,0.0,0.0
243,6029,2009,3.555188862939632,2145.257490247074,8.997987735202251,1.7701736324338644,0.0,0.0
244,6029,2010,3.7832264320098328,1961.1656883338676,7.260221516754847,1.5,0.0,0.0
245,6029,2011,3.1929419669543275,2057.565141931801,2.2019695901502327,1.4966356332326445,0.0,0.0
246,6029,2012,2.4584024562220197,2105.2385204860475,4.444212222897456,1.5,0.0,0.0
247,6029,2013,4.644583832372108,2072.9898389378322,6.5601328757423625,1.5,0.0,0.0
248,6029,2014,2.9496877277345885,2081.4653912517224,3.744507770039821,1.5,0.0,0.0
249,6029,2015,3.9925305660184467,2296.7638653692097,3.0452563180142103,1.5,0.0,0.0
250,6029,2016,3.995562399428387,1778.8759314105728,3.750121040823332,1.5,0.0,0.0
251,6031,2000,19.25983335858204,419.5212604173003,1.8976835621319847,1.5,0.0,0.0
252,6031,2001,12.766883805484015,502.5718384872631,0.0,0.0,0.0,0.0
253,6031,2002,14.51254216317332,302.5841706328221,3.1388244612487664,1.5,0.0,0.0
254,6031,2003,12.005867845649492,277.5745010340998,0.6261501443695862,1.5,0.0,0.0
255,6031,2004,10.48795898114456,389.75176204619,1.6922798505974772,1.5,0.0,0.0
256,6031,2005,10.763489423272386,376.95364927430677,4.857336969024453,1.5,0.0,0.0
257,6031,2006,8.569313563081046,508.0872017291479,5.172445893132778,1.5,0.0,0.0
258,6031,2007,11.738780092466685,680.7028040136845,5.0683545167896495,0.0,0.0,0.0
259,6031,2008,5.1035093530016615,893.1871140811759,2.242493284611476,0.0,0.0,0.0
260,6031,2009,4.169193390243683,784.2940844022522,0.5031670119294235,1.5,0.0,0.0
261,6031,2010,4.324795416191764,840.3179122690586,3.6819723385270096,1.5,0.0,0.0
262,6031,2011,5.170614703323932,570.3402630280406,3.097208357515961,0.0,0.0,0.0
263,6031,2012,4.731042675456508,716.2350253444707,2.0003613498885704,1.5,0.0,0.0
264,6031,2013,5.942560139784364,909.8226729716276,6.504941134498751,0.0,0.0,0.0
265,6031,2014,5.96615823264886,1302.7126427271226,3.2241893856779362,1.5,0.0,0.0
266,6031,2015,5.137851646791597,1027.5468988348316,1.1879626331638766,0.0,0.0,0.0
267,6031,2016,4.861095809355856,890.2222916121627,1.117915948927665,1.5,0.0,0.0
268,6033,2000,1.2084978503114854,829.6190751028064,0.8620834207764951,0.0,0.0,0.0
269,6033,2001,1.0204867573371508,564.1569890202702,0.9818750443230976,0.0,0.0,0.0
270,6033,2002,3.3944005991128523,677.4475621614113,0.5543798648847115,1.5,0.0,0.0
271,6033,2003,1.9451746020737248,952.6709507332343,2.8821736959186453,1.5,0.0,0.0
272,6033,2004,1.8631106902122447,918.914241048165,1.2233334696213916,0.0,0.0,0.0
273,6033,2005,1.1598651176528505,865.3646672635034,0.6192974345617919,1.5,0.0,0.0
274,6033,2006,1.1294555969526776,879.6016246111302,1.3167391202290968,0.0,0.0,0.0
275,6033,2007,1.1289941171356537,483.83678701132243,1.020772187865619,0.0,0.0,0.0
276,6033,2008,1.1333355257388409,597.1676883475308,0.475125884673396,1.5,0.0,0.0
277,6033,2009,0.9480909090909092,2745.5385872924107,0.8931255176568028,0.0,0.0,0.0
278,6033,2010,1.3910289407458247,606.8904266225061,2.087592495408029,0.0,0.0,0.0
279,6033,2011,1.224669986104678,771.9723830910452,0.5943356643356643,1.5,0.0,0.0
280,6033,2012,1.463020095055449,679.8914719487606,2.444933196300102,0.0,0.0,0.0
281,6033,2013,1.402434323432343,468.57770232031686,0.42,1.5,0.0,0.0
282,6033,2014,1.5193337009076258,314.7794445570646,0.07,1.5,0.0,0.0
283,6033,2015,1.7812153012126886,406.54601213744246,0.5783925243889071,1.5,0.0,0.0
284,6033,2016,2.512676245167922,376.33385594392695,0.8699140827229167,1.5,0.0,0.0
285,6035,2000,1.175023503603886,709.9794890919263,1.1481426056338029,0.0,0.0,0.0
286,6035,2001,5.122679286494358,635.7319909329094,2.4372872425355263,1.5,0.0,0.0
287,6035,2002,4.165310274669379,1163.164795477742,0.0,0.0,0.0,0.0
288,6035,2003,5.583333333333332,740.0345556912628,2.1151932139491048,1.5,0.0,0.0
289,6035,2004,4.1066822977725685,712.7791347771807,11.18,0.0,0.0,0.0
290,6035,2005,1.9634551495016608,658.1975075677162,2.4126601671309187,0.0,0.0,0.0
291,6035,2006,6.0,803.4660907421263,2.9980584354382662,0.0,0.0,0.0
292,6035,2007,2.175324675324675,525.6298777662948,2.620998744481795,0.0,0.0,0.0
293,6035,2008,3.8097491280413505,757.579184609812,23.653446009389672,0.0,0.0,0.0
294,6035,2009,5.716884821274391,1050.0072050435306,19.95,0.0,0.0,0.0
295,6035,2010,6.065782964826812,672.2342364232777,10.06938775510204,0.0,0.0,0.0
296,6035,2011,7.734965771458661,1027.3806461983604,26.019855595667874,0.0,0.0,0.0
297,6035,2012,8.16228124126363,719.8366613930816,1.8558917835671345,0.0,0.0,0.0
298,6035,2013,6.8563699073076085,945.3609576427257,20.03567436208992,0.0,0.0,0.0
299,6035,2014,2.8427695371874835,1042.804788213628,23.17,0.0,0.0,0.0
300,6035,2015,5.34,1017.3104970255231,20.78,0.0,0.0,0.0
301,6035,2016,7.423545790733089,944.5573907395379,4.478323526749344,0.0,0.0,0.0
302,6037,2000,2.104957346890889,1157.2499490971154,6.747106512921735,1.5,0.0,0.0
303,6037,2001,1.3447879631294923,855.8894828872752,3.5384470228117317,1.4970601983780478,0.0,0.0
304,6037,2002,1.8665586705290016,1079.0714814943526,2.1977485999529343,1.5,0.0,0.0
305,6037,2003,1.4070752918928868,1180.0487202018064,2.456844858789132,1.4966224331144131,0.0,0.0
306,6037,2004,1.53401050285451,1011.6195066063284,2.2994190999640383,1.491277223271156,0.0,0.0
307,6037,2005,1.5056883037361506,1211.0768562582869,3.19320016942188,1.5328467497747735,0.0,0.0
308,6037,2006,1.2724466870014919,1148.356976044895,1.8690166714894385,1.4921707591031892,0.0,0.0
309,6037,2007,1.4894394845037209,1357.149576370084,2.7041974869080545,1.4938405107477666,0.0,0.0
310,6037,2008,1.8514771650084572,1322.5150258285332,3.9650289135351806,1.5,0.0,0.0
311,6037,2009,2.281697659252834,1267.9968205701393,4.453212948966069,1.4961565942032233,0.0,0.0
312,6037,2010,2.0233993017026712,1729.3563874463584,4.105222821158726,1.5,0.0,0.0
313,6037,2011,1.4085891822069263,1614.7762384241732,2.578211338221411,1.4938131306647495,0.0,0.0
314,6037,2012,1.2026670680712157,1598.64866388415,4.5178632402066805,1.5,0.0,0.0
315,6037,2013,1.6948886868414357,2919.441965746574,4.108336852695341,1.5,0.0,0.0
316,6037,2014,1.5847457952001258,3392.0609090142516,4.733536180867857,1.5,0.0,0.0
317,6037,2015,1.5310609111388975,3489.706861000159,4.380759269951555,1.50003294713182,0.0,0.0
318,6037,2016,2.2937923488172784,3286.715906798117,4.5326885016229905,1.5,0.0,0.0
319,6039,2000,1.7007753140984256,1284.9754934428402,4.421958549341389,1.5,0.0,0.0
320,6039,2001,2.5944333199839806,1615.9550816696915,1.8227084368868545,1.5,0.0,0.0
321,6039,2002,1.5083472545529235,1678.3101174199774,9.910234990538447,0.0,0.0,0.0
322,6039,2003,1.2941031180430231,1873.3299149423901,4.978954622318851,0.0,0.0,0.0
